genome_id	otu	ncbi_id	novelty_category	source_path	source_label	normalized_source_label	matched_gtdb_species_count	matched_gtdb_species	match_decision	assembly_summary_gtdb_species_count	assembly_summary_gtdb_species	assembly_summary_accessions	assembly_summary_decision
Otu1240.0	28228	1816218	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Colwellia_sp_PAMC_20917_genomic.fasta	Colwellia sp PAMC 20917	colwellia sp pamc 20917	1	s__Colwellia_A sp001767295	exact_source_name_unique_gtdb_species	1	s__Colwellia_A sp001767295	GCF_001767295.1	assembly_summary_unique_gtdb_species
Otu451	2157	55802	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Thermococcus_barophilus_MP_genomic.fasta	Thermococcus barophilus MP	thermococcus barophilus mp	1	s__Thermococcus_B barophilus	exact_source_name_unique_gtdb_species	1	s__Thermococcus_B barophilus	GCF_000151105.2	assembly_summary_unique_gtdb_species
Otu1900	2157	2226	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Methanococcoides_methylutens_MM1_genomic.fasta	Methanococcoides methylutens MM1	methanococcoides methylutens mm1	1	s__Methanococcoides methylutens_A	exact_source_name_unique_gtdb_species	1	s__Methanococcoides methylutens_A	GCF_000970325.1	assembly_summary_unique_gtdb_species
Otu1334	2	74109	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Photobacterium_profundum_SS9_genomic.fasta	Photobacterium profundum SS9	photobacterium profundum ss9	1	s__Photobacterium profundum_A	exact_source_name_unique_gtdb_species	1	s__Photobacterium profundum_A	GCF_000196255.1	assembly_summary_unique_gtdb_species
Otu1336	2	754477	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Methylophaga_sp_JAM7_genomic.fasta	Methylophaga sp JAM7	methylophaga sp jam7	0		no_exact_source_name_match	1	s__Methylophaga frappieri	GCF_000260965.1	assembly_summary_unique_gtdb_species
Otu1337	2	1491	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Clostridium_botulinum_202F_genomic.fasta	Clostridium botulinum 202F	clostridium botulinum 202f	1	s__Clostridium cagae	exact_source_name_unique_gtdb_species	0			assembly_summary_no_match
Otu1474.0	72275	314275	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Alteromonas_macleodii_str_Deep_ecotype_genomic.fasta	Alteromonas macleodii str Deep ecotype	alteromonas macleodii deep ecotype	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1362.0	85023	1855377	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Candidatus_Aquiluna_sp_UB-MaderosW2red_genomic.fasta	Candidatus Aquiluna sp UB-MaderosW2red	candidatus aquiluna sp ub maderosw2red	1	s__Aquiluna sp900100865	exact_source_name_unique_gtdb_species	1	s__Aquiluna sp900100865	GCF_900100865.1	assembly_summary_unique_gtdb_species
Otu865	2	43658	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Pseudoalteromonas_rubra_strain_SCSIO_6842_genomic.fasta	Pseudoalteromonas rubra strain SCSIO 6842	pseudoalteromonas rubra scsio 6842	0		no_exact_source_name_match	2	s__Pseudoalteromonas ardens,s__Pseudoalteromonas rubra	GCF_000238295.3,GCF_001482385.1	assembly_summary_ambiguous_gtdb_species
Otu2229	2	1311	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Streptococcus_agalactiae_strain_HN016_genomic.fasta	Streptococcus agalactiae strain HN016	streptococcus agalactiae hn016	0		no_exact_source_name_match	1	s__Streptococcus agalactiae	GCF_001190805.1,GCF_901875485.1	assembly_summary_unique_gtdb_species
Otu2044	2	1246	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Leuconostoc_lactis_strain_WiKim40_genomic.fasta	Leuconostoc lactis strain WiKim40	leuconostoc lactis wikim40	0		no_exact_source_name_match	1	s__Leuconostoc lactis	GCF_001698145.1	assembly_summary_unique_gtdb_species
Otu1002.0	72294	488546	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Campylobacter_peloridis_LMG_23910_genomic.fasta	Campylobacter peloridis LMG 23910	campylobacter peloridis lmg 23910	1	s__Campylobacter_D peloridis	exact_source_name_unique_gtdb_species	1	s__Campylobacter_D peloridis	GCF_000816785.1	assembly_summary_unique_gtdb_species
Otu564	2	62322	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Shewanella_baltica_BA175_genomic.fasta	Shewanella baltica BA175	shewanella baltica ba175	1	s__Shewanella baltica	exact_source_name_unique_gtdb_species	1	s__Shewanella baltica	GCF_000147735.2	assembly_summary_unique_gtdb_species
Otu1673	2	316	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Pseudomonas_stutzeri_strain_19SMN4_genomic.fasta	Pseudomonas stutzeri strain 19SMN4	pseudomonas stutzeri 19smn4	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu2346.0	415002	395922	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Coraliomargarita_akajimensis_DSM_45221_genomic.fasta	Coraliomargarita akajimensis DSM 45221	coraliomargarita akajimensis dsm 45221	1	s__Coraliomargarita akajimensis	exact_source_name_unique_gtdb_species	1	s__Coraliomargarita akajimensis	GCF_000025905.1	assembly_summary_unique_gtdb_species
Otu467	2	668	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Vibrio_fischeri_MJ11_genomic.fasta	Vibrio fischeri MJ11	vibrio fischeri mj11	0		no_exact_source_name_match	1	s__Aliivibrio fischeri	GCF_000020845.1	assembly_summary_unique_gtdb_species
Otu2282	2	53246	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Pseudoalteromonas_issachenkonii_strain_KCTC_12958_genomic.fasta	Pseudoalteromonas issachenkonii strain KCTC 12958	pseudoalteromonas issachenkonii kctc 12958	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu783	2	91347	new_family	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/SP010_S4_contigs.fasta	SP010 S4	sp010 s4	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1773	2	1116375	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Vibrio_sp_EJY3_genomic.fasta	Vibrio sp EJY3	vibrio sp ejy3	1	s__Vibrio natriegens	exact_source_name_unique_gtdb_species	1	s__Vibrio natriegens	GCF_000241385.1	assembly_summary_unique_gtdb_species
Otu2120	2157	51589	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Haloarcula_hispanica_ATCC_33960_genomic.fasta	Haloarcula hispanica ATCC 33960	haloarcula hispanica atcc 33960	1	s__Haloarcula hispanica	exact_source_name_unique_gtdb_species	1	s__Haloarcula hispanica	GCF_000223905.1	assembly_summary_unique_gtdb_species
Otu2121	2	497	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Psychrobacter_sp_G_genomic.fasta	Psychrobacter sp G	psychrobacter sp g	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1777	2	659	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/SP005_S3_contigs.fasta	SP005 S3	sp005 s3	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1027	2	1007105	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Pusillimonas_sp_T7-7_genomic.fasta	Pusillimonas sp T7-7	pusillimonas sp t7 7	1	s__Pusillimonas_C sp000209655	exact_source_name_unique_gtdb_species	1	s__Pusillimonas_C sp000209655	GCF_000209655.1	assembly_summary_unique_gtdb_species
Otu549	2	497	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Psychrobacter_sp_P11F6_genomic.fasta	Psychrobacter sp P11F6	psychrobacter sp p11f6	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1022	2157	39152	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Methanococcus_maripaludis_C6_genomic.fasta	Methanococcus maripaludis C6	methanococcus maripaludis c6	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu525.0	28228	58049	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Colwellia_sp_MT41_genomic.fasta	Colwellia sp MT41	colwellia sp mt41	1	s__Colwellia marinimaniae	exact_source_name_unique_gtdb_species	1	s__Colwellia marinimaniae	GCF_001444365.1	assembly_summary_unique_gtdb_species
Otu1140	2	511678	new_species	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/ukjent2_S9_contigs.fasta	ukjent2 S9	ukjent2 s9	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu1147	2	672	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Vibrio_vulnificus_strain_93U204_genomic.fasta	Vibrio vulnificus strain 93U204	vibrio vulnificus 93u204	0		no_exact_source_name_match	1	s__Vibrio vulnificus_B	GCF_000746665.1	assembly_summary_unique_gtdb_species
Otu1093	2	1276	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Kytococcus_sedentarius_DSM_20547_genomic.fasta	Kytococcus sedentarius DSM 20547	kytococcus sedentarius dsm 20547	1	s__Kytococcus sedentarius	exact_source_name_unique_gtdb_species	1	s__Kytococcus sedentarius	GCF_000023925.1	assembly_summary_unique_gtdb_species
Otu492	2	1219	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Prochlorococcus_marinus_str_MIT_9301_genomic.fasta	Prochlorococcus marinus str MIT 9301	prochlorococcus marinus mit 9301	1	s__Prochlorococcus_A marinus_E	exact_source_name_unique_gtdb_species	1	s__Prochlorococcus_A marinus_E	GCF_000015965.1	assembly_summary_unique_gtdb_species
Otu941	2	70799	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Nodularia_spumigena_CCY9414_genomic.fasta	Nodularia spumigena CCY9414	nodularia spumigena ccy9414	1	s__Nodularia spumigena	exact_source_name_unique_gtdb_species	1	s__Nodularia spumigena	GCF_000169135.1,GCF_000340565.2,GCF_963860245.1	assembly_summary_unique_gtdb_species
Otu198.0	72275	314275	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Alteromonas_macleodii_str_English_Channel_615_genomic.fasta	Alteromonas macleodii str English Channel 615	alteromonas macleodii english channel 615	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu766	2	80854	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/MvHd14_S5_contigs.fasta	MvHd14 S5	mvhd14 s5	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu761	2	645	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/A-2013-70-F524-2_S2_contigs.fasta	A-2013-70-F524-2 S2	a 2013 70 f524 2 s2	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu42.0	261827	1736674	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Algibacter_sp_HZ22_genomic.fasta	Algibacter sp HZ22	algibacter sp hz22	0		no_exact_source_name_match	1	s__Pseudalgibacter alginicilyticus	GCF_001310225.1	assembly_summary_unique_gtdb_species
Otu947	2	663	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Vibrio_alginolyticus_strain_ZJ-T_genomic.fasta	Vibrio alginolyticus strain ZJ-T	vibrio alginolyticus zj t	0		no_exact_source_name_match	1	s__Vibrio alginolyticus	GCF_001679745.1	assembly_summary_unique_gtdb_species
Otu2489	2	1800	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Mycobacterium_chubuense_NBB4_genomic.fasta	Mycobacterium chubuense NBB4	mycobacterium chubuense nbb4	0		no_exact_source_name_match	1	s__Mycobacterium chubuense_A	GCF_000266905.1	assembly_summary_unique_gtdb_species
Otu36.0	1046	80679	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Thioflavicoccus_mobilis_8321_genomic.fasta	Thioflavicoccus mobilis 8321	thioflavicoccus mobilis 8321	1	s__Thioflavicoccus mobilis	exact_source_name_unique_gtdb_species	1	s__Thioflavicoccus mobilis	GCF_000327045.1	assembly_summary_unique_gtdb_species
Otu2482.0	49546	313598	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Polaribacter_sp_MED152_genomic.fasta	Polaribacter sp MED152	polaribacter sp med152	1	s__Polaribacter sp000152945	exact_source_name_unique_gtdb_species	1	s__Polaribacter sp000152945	GCF_000152945.2	assembly_summary_unique_gtdb_species
Otu605	2	73919	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Thermaerobacter_marianensis_DSM_12885_genomic.fasta	Thermaerobacter marianensis DSM 12885	thermaerobacter marianensis dsm 12885	1	s__Thermaerobacter marianensis	exact_source_name_unique_gtdb_species	1	s__Thermaerobacter marianensis	GCF_000184705.1	assembly_summary_unique_gtdb_species
Otu2258.0	511678	40269	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/VSalm561_S16_contigs.fasta	VSalm561 S16	vsalm561 s16	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu40.0	41295	1263979	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Candidatus_Endolissoclinum_patella_L2_genomic.fasta	Candidatus Endolissoclinum patella L2	candidatus endolissoclinum patella l2	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu298	2	1883	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Streptomyces_pactum_strain_KLBMP_5084_genomic.fasta	Streptomyces pactum strain KLBMP 5084	streptomyces pactum klbmp 5084	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu775.0	1762	1774	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Mycobacterium_chelonae_CCUG_47445_genomic.fasta	Mycobacterium chelonae CCUG 47445	mycobacterium chelonae ccug 47445	0		no_exact_source_name_match	1	s__Mycobacterium chelonae	GCF_001632805.1	assembly_summary_unique_gtdb_species
Otu106	2	126740	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Thermotoga_sp_RQ2_genomic.fasta	Thermotoga sp RQ2	thermotoga sp rq2	1	s__Thermotoga maritima	exact_source_name_unique_gtdb_species	1	s__Thermotoga maritima	GCF_000019625.1	assembly_summary_unique_gtdb_species
Otu2191	2	657445	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Francisella_noatunensis_subsp_orientalis_FNO24_genomic.fasta	Francisella noatunensis subsp orientalis FNO24	francisella noatunensis subsp orientalis fno24	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu168.0	49546	516051	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Muricauda_lutaonensis_strain_CC-HSB-11_genomic.fasta	Muricauda lutaonensis strain CC-HSB-11	muricauda lutaonensis cc hsb 11	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu215.0	49546	1150389	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Flavobacteriaceae_bacterium_UJ101_genomic.fasta	Flavobacteriaceae bacterium UJ101	flavobacteriaceae bacterium uj101	1	s__UJ101 sp001880285	exact_source_name_unique_gtdb_species	0			assembly_summary_no_match
Otu301	2	404011	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Shewanella_piezotolerans_WP3_genomic.fasta	Shewanella piezotolerans WP3	shewanella piezotolerans wp3	1	s__Shewanella piezotolerans	exact_source_name_unique_gtdb_species	1	s__Shewanella piezotolerans	GCF_000014885.1	assembly_summary_unique_gtdb_species
Otu2196	2	55601	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/5_S5_contigs.fasta	5 S5	5 s5	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu261	2	55601	new_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Vibrio_anguillarum_strain_90-11-286_genomic.fasta	Vibrio anguillarum strain 90-11-286	vibrio anguillarum 90 11 286	0		no_exact_source_name_match	1	s__Vibrio anguillarum	GCF_001660505.2	assembly_summary_unique_gtdb_species
Otu219.0	1046	73141	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Thiocystis_violascens_DSM_198_genomic.fasta	Thiocystis violascens DSM 198	thiocystis violascens dsm 198	1	s__Chromatium violascens	exact_source_name_unique_gtdb_species	1	s__Chromatium violascens	GCF_000227745.2	assembly_summary_unique_gtdb_species
Otu450.0	85016	545619	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Paraoerskovia_marina_strain_DSM_22126_genomic.fasta	Paraoerskovia marina strain DSM 22126	paraoerskovia marina dsm 22126	0		no_exact_source_name_match	1	s__Paraoerskovia marina	GCF_900105445.1	assembly_summary_unique_gtdb_species
Otu953.0	267889	1763536	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Thalassotalea_sp_LPB0090_genomic.fasta	Thalassotalea sp LPB0090	thalassotalea sp lpb0090	0		no_exact_source_name_match	1	s__Thalassotalea_A crassostreae	GCF_001652445.1,GCF_001831495.1	assembly_summary_unique_gtdb_species
Otu1853	2	585425	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Synechococcus_sp_KORDI_52_genomic.fasta	Synechococcus sp KORDI 52	synechococcus sp kordi 52	1	s__Parasynechococcus sp000737595	exact_source_name_unique_gtdb_species	1	s__Parasynechococcus sp000737595	GCF_000737595.1	assembly_summary_unique_gtdb_species
Otu1242	2	349106	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Psychrobacter_sp_PRwf-1_genomic.fasta	Psychrobacter sp PRwf-1	psychrobacter sp prwf 1	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu971.0	563798	390884	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Echinicola_vietnamensis_DSM_17526_genomic.fasta	Echinicola vietnamensis DSM 17526	echinicola vietnamensis dsm 17526	1	s__Echinicola vietnamensis	exact_source_name_unique_gtdb_species	1	s__Echinicola vietnamensis	GCF_000325705.1	assembly_summary_unique_gtdb_species
Otu1247	2	291990	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Thermosediminibacter_oceani_DSM_16646_genomic.fasta	Thermosediminibacter oceani DSM 16646	thermosediminibacter oceani dsm 16646	1	s__Thermosediminibacter oceani	exact_source_name_unique_gtdb_species	1	s__Thermosediminibacter oceani	GCF_000144645.1	assembly_summary_unique_gtdb_species
Otu1248	2	657445	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Francisella_noatunensis_subsp_orientalis_FNO12_genomic.fasta	Francisella noatunensis subsp orientalis FNO12	francisella noatunensis subsp orientalis fno12	0		no_exact_source_name_match	0			assembly_summary_no_match
Otu2395	2	1494608	known_strain	/net/sgi/cami/data/CAMI2/nwillassen_data/marine/simulation_short_read/genomes/Arthrobacter_sp_PAMC25486_genomic.fasta	Arthrobacter sp PAMC25486	arthrobacter sp pamc25486	0		no_exact_source_name_match	0			assembly_summary_no_match
