sample	source_genome_id	source_profile_taxid	species_taxid	species_label	abundance_pct_all	profile_scope	taxpathsn	recommended_gtdb_species	recommended_resolution_rule	taxid_gtdb_species_count	ncbi_name_gtdb_species_count	gtdb_binomial_species_count
3	ASV49.7	1681.15	1681	Bifidobacterium bifidum	0.0003	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Actinomycetota|Actinomycetes|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium bifidum|Bifidobacterium bifidum strain	s__Bifidobacterium bifidum	unique_gtdb_binomial	3	3	1
3	ASV194.9	817.19	817	Bacteroides fragilis	0.0003	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides fragilis|Bacteroides fragilis strain	s__Bacteroides fragilis	unique_gtdb_binomial	22	22	1
3	ASV219.10	573.16	573	Klebsiella pneumoniae	0.0003	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella|Klebsiella pneumoniae|Klebsiella pneumoniae strain	s__Klebsiella pneumoniae	unique_gtdb_binomial	63	63	1
3	ASV614.0	1305.3	1305	Streptococcus sanguinis	0.0003	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus sanguinis|Streptococcus sanguinis strain	s__Streptococcus sanguinis	unique_gtdb_binomial	27	27	1
3	ASV420.7	53345.2	53345	Enterococcus durans	0.0003	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus durans|Enterococcus durans strain	s__Enterococcus_B durans	unique_species_taxid	1	1	0
3	ASV710.0	1134687.1	1134687	Klebsiella michiganensis	0.0003	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella|Klebsiella michiganensis|Klebsiella michiganensis strain	s__Klebsiella michiganensis	unique_gtdb_binomial	4	4	1
3	ASV602.9	1590.4	1590	Lactiplantibacillus plantarum	0.0003	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Bacilli|Lactobacillales|Lactobacillaceae|Lactiplantibacillus|Lactiplantibacillus plantarum|Lactiplantibacillus plantarum strain	s__Lactiplantibacillus plantarum	unique_gtdb_binomial	4	4	1
3	ASV677.5	562.46	562	Escherichia coli	0.0003	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli|Escherichia coli strain	s__Escherichia coli	unique_gtdb_binomial	51	51	1
3	ASV585.9	818.21	818	Bacteroides thetaiotaomicron	0.0003	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides thetaiotaomicron|Bacteroides thetaiotaomicron strain	s__Bacteroides thetaiotaomicron	unique_gtdb_binomial	12	12	1
3	ASV221.3	28901.7	28901	Salmonella enterica	0.0003	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Salmonella|Salmonella enterica|Salmonella enterica strain	s__Salmonella enterica	unique_gtdb_binomial	11	11	1
3	ASV495.16	562.65	562	Escherichia coli	0.0003	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli|Escherichia coli strain	s__Escherichia coli	unique_gtdb_binomial	51	51	1
3	ASV606.9	817.21	817	Bacteroides fragilis	0.0003	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides fragilis|Bacteroides fragilis strain	s__Bacteroides fragilis	unique_gtdb_binomial	22	22	1
3	ASV472.11	573.31	573	Klebsiella pneumoniae	0.0003	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Pseudomonadota|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella|Klebsiella pneumoniae|Klebsiella pneumoniae strain	s__Klebsiella pneumoniae	unique_gtdb_binomial	63	63	1
4	ASV487.4	292800.2	292800	Flavonifractor plautii	12.4554	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Flavonifractor|Flavonifractor plautii|Flavonifractor plautii strain	s__Flavonifractor plautii	unique_gtdb_binomial	4	4	1
4	ASV102.7	820.1	820	Bacteroides uniformis	7.4324	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides uniformis|Bacteroides uniformis strain	s__Bacteroides uniformis	unique_gtdb_binomial	28	28	1
4	ASV387.7	40520.1	40520	Blautia obeum	5.6109	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Blautia|Blautia obeum|Blautia obeum strain		unresolved	10	10	0
4	ASV829.6	2584568.1	2584568	Akkermansia sp. BIOML-A12	2.519	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Verrucomicrobiota|Verrucomicrobiia|Verrucomicrobiales|Akkermansiaceae|Akkermansia|Akkermansia sp. BIOML-A12|Akkermansia sp. BIOML-A12 strain	s__Akkermansia sp004167605	unique_species_taxid	1	1	0
4	hvASV8.15	2865787.1	2865787	Escherichia phage vB_EcoS-22664BS2	2.4408	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Sarkviridae|Kagunavirus|Escherichia phage vB_EcoS-22664BS2|Escherichia phage vB_EcoS-22664BS2 strain		out_of_scope	0	0	0
4	ASV329.2	626937.2	626937	Christensenella minuta	2.3988	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Christensenellales|Christensenellaceae|Christensenella|Christensenella minuta|Christensenella minuta strain	s__Christensenella minuta	unique_species_taxid	1	1	1
4	vASV2.0	1582153.1	2843974	Sherbrookevirus CD4811	2.0933	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Sherbrookevirus|Sherbrookevirus CD4811|Clostridium phage phiCD481-1 strain		out_of_scope	0	0	0
4	vASV59.0	2163605.1	3060806	Wroclawvirus PA5oct	1.8708	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Arenbergviridae|Wroclawvirus|Wroclawvirus PA5oct|Pseudomonas phage vB_PaeM_PA5oct strain		out_of_scope	0	0	0
4	ASV300.0	2126740.1	2126740	Clostridium fessum	1.7695	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium fessum|Clostridium fessum strain		unresolved	10	10	0
4	hvASV9.0	1518574.1	1518574	Burkina Faso astrovirus	1.5325	out_of_scope	Viruses|Riboviria|Orthornavirae|Pisuviricota|Stelpaviricetes|Stellavirales|Astroviridae|Mamastrovirus|Burkina Faso astrovirus|Burkina Faso astrovirus strain		out_of_scope	0	0	0
4	vASV90.0	1572753.1	2732779	Berlinvirus P483	1.5263	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Autographivirales|Autotranscriptaviridae|Berlinvirus|Berlinvirus P483|Escherichia phage P483 strain		out_of_scope	0	0	0
4	vASV50.0	2500819.1	2845425	Skunavirus MV10L	1.4181	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Skunavirus|Skunavirus MV10L|Lactococcus phage MV10L strain		out_of_scope	0	0	0
4	vASV85.0	1604356.1	1920758	Gamaleyavirus ECBP1	1.4067	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Schitoviridae|Gamaleyavirus|Gamaleyavirus ECBP1|Escherichia phage ECBP1 strain		out_of_scope	0	0	0
4	hvASV38.9	1805467.1	2733632	Kayfunavirus SH4	1.3551	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Autographivirales|Autotranscriptaviridae|Kayfunavirus|Kayfunavirus SH4|Citrobacter phage SH4 strain		out_of_scope	0	0	0
4	hvASV35.11	2863832.1	2863832	Escherichia phage vB_EcoS-phiEc3	1.213	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Sarkviridae|Kagunavirus|Escherichia phage vB_EcoS-phiEc3|Escherichia phage vB_EcoS-phiEc3 strain		out_of_scope	0	0	0
4	hvASV28.6	700939.1	1913683	Gaprivervirus vr7	1.1929	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Pantevenvirales|Straboviridae|Gaprivervirus|Gaprivervirus vr7|Escherichia phage vB_EcoM_VR7 strain		out_of_scope	0	0	0
4	ASV406.15	1737424.2	1737424	Blautia massiliensis (ex Durand et al. 2017)	1.1854	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Blautia|Blautia massiliensis (ex Durand et al. 2017)|Blautia massiliensis (ex Durand et al. 2017) strain		unresolved	8	8	0
4	ASV127.7	487174.1	487174	Barnesiella intestinihominis	1.1757	gtdb_profile_scope	cellular organisms|Bacteria|Pseudomonadati|Bacteroidota|Bacteroidia|Bacteroidales|Barnesiellaceae|Barnesiella|Barnesiella intestinihominis|Barnesiella intestinihominis strain	s__Barnesiella intestinihominis	unique_gtdb_binomial	13	13	1
4	vASV97.0	1544364.1	1544364	Microviridae IME-16	1.1208	out_of_scope	Viruses|Monodnaviria|Sangervirae|Phixviricota|Malgrandaviricetes|Petitvirales|Microviridae||Microviridae IME-16|Microviridae IME-16 strain		out_of_scope	0	0	0
4	hvASV16.0	3428094.1	3428094	Cosavirus asiani	1.1122	out_of_scope	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Cosavirus|Cosavirus asiani|Cosavirus asiani strain		out_of_scope	0	0	0
4	ASV577.0	187327.1	187327	Acidaminococcus intestini	1.1079	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Negativicutes|Acidaminococcales|Acidaminococcaceae|Acidaminococcus|Acidaminococcus intestini|Acidaminococcus intestini strain	s__Acidaminococcus intestini	unique_gtdb_binomial	5	5	1
4	vASV49.0	2315629.1	3432849	Tlsvirus blueshaddow	1.0525	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Drexlerviridae|Tlsvirus|Tlsvirus blueshaddow|Citrobacter phage Sazh strain		out_of_scope	0	0	0
4	vASV91.0	1527506.1	2733874	Teseptimavirus CICC80001	0.9361	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Autographivirales|Autotranscriptaviridae|Teseptimavirus|Teseptimavirus CICC80001|Escherichia phage CICC 80001 strain		out_of_scope	0	0	0
4	vASV56.0	1897495.1	3431622	Phapecoctavirus ESCO5	0.9331	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Phapecoctavirus|Phapecoctavirus ESCO5|Escherichia phage ESCO5 strain		out_of_scope	0	0	0
4	vASV54.0	338106.1	1945585	Alphatrevirus NC28	0.8734	out_of_scope	Viruses|Monodnaviria|Sangervirae|Phixviricota|Malgrandaviricetes|Petitvirales|Microviridae|Alphatrevirus|Alphatrevirus NC28|Escherichia phage NC28 strain		out_of_scope	0	0	0
4	ASV547.7	39483.3	39483	Faecalitalea cylindroides	0.8417	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Faecalitalea|Faecalitalea cylindroides|Faecalitalea cylindroides strain	s__Faecalitalea cylindroides	unique_species_taxid	1	1	1
4	ASV579.0	626940.1	626940	Phascolarctobacterium succinatutens	0.8065	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Negativicutes|Acidaminococcales|Acidaminococcaceae|Phascolarctobacterium|Phascolarctobacterium succinatutens|Phascolarctobacterium succinatutens strain		unresolved	17	17	0
4	vASV19.0	1439894.1	2560541	Alcyoneusvirus K641	0.8051	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Alcyoneusvirus|Alcyoneusvirus K641|Klebsiella phage K64-1 strain		out_of_scope	0	0	0
4	vASV67.0	2789016.1	39803	Qubevirus durum	0.7718	out_of_scope	Viruses|Riboviria|Orthornavirae|Lenarviricota|Leviviricetes|Norzivirales|Fiersviridae|Qubevirus|Qubevirus durum|Escherichia phage Qbeta strain		out_of_scope	0	0	0
4	vASV74.0	1204534.1	2843982	Colneyvirus MMP02	0.7532	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Colneyvirus|Colneyvirus MMP02|Clostridium phage phiMMP02 strain		out_of_scope	0	0	0
4	ASV426.3	39486.2	39486	Dorea formicigenerans	0.7301	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Dorea|Dorea formicigenerans|Dorea formicigenerans strain	s__Dorea formicigenerans	unique_gtdb_binomial	3	3	1
4	hvASV4.0	683174.1	683174	Astrovirus VA3	0.6681	out_of_scope	Viruses|Riboviria|Orthornavirae|Pisuviricota|Stelpaviricetes|Stellavirales|Astroviridae||Astrovirus VA3|Astrovirus VA3 strain		out_of_scope	0	0	0
4	vASV89.0	2853091.1	3060012	Gamaleyavirus U1g	0.6548	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Schitoviridae|Gamaleyavirus|Gamaleyavirus U1g|Escherichia phage U1G strain		out_of_scope	0	0	0
4	vASV20.0	2886925.1	10752	Enquatrovirus N4	0.651	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Schitoviridae|Enquatrovirus|Enquatrovirus N4|Escherichia phage N4 strain		out_of_scope	0	0	0
4	vASV95.0	1437363.1	2843978	Sherbrookevirus CDHM13	0.648	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Sherbrookevirus|Sherbrookevirus CDHM13|Clostridium phage phiCDHM13 strain		out_of_scope	0	0	0
4	vASV70.0	2024334.1	2845149	Ceduovirus cv05802	0.632	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Ceduovirus|Ceduovirus cv05802|Lactococcus phage 05802 strain		out_of_scope	0	0	0
4	ASV456.0	301301.1	301301	Roseburia hominis	0.5953	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Roseburia|Roseburia hominis|Roseburia hominis strain	s__Roseburia hominis	unique_gtdb_binomial	18	18	1
4	vASV47.0	2508180.1	2844208	Tequatrovirus kaw	0.5941	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Pantevenvirales|Straboviridae|Tequatrovirus|Tequatrovirus kaw|Escherichia phage vB_EcoM_KAW1E185 strain		out_of_scope	0	0	0
4	vASV31.0	2681630.1	29252	Eganvirus ev186	0.5867	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Peduoviridae|Eganvirus|Eganvirus ev186|Escherichia phage 186 strain		out_of_scope	0	0	0
4	vASV94.0	173707.1	173707	Streptococcus phage phiNIH1.1	0.585	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Aliceevansviridae||Streptococcus phage phiNIH1.1|Streptococcus phage phiNIH1.1 strain		out_of_scope	0	0	0
4	vASV81.0	1211280.1	3433022	Tulanevirus ime13	0.5701	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Pantevenvirales|Straboviridae|Tulanevirus|Tulanevirus ime13|Stenotrophomonas phage IME13 strain		out_of_scope	0	0	0
4	ASV507.2	853.3	853	Faecalibacterium prausnitzii	0.568	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Faecalibacterium|Faecalibacterium prausnitzii|Faecalibacterium prausnitzii strain	s__Faecalibacterium prausnitzii	unique_gtdb_binomial	57	57	1
4	vASV43.0	762660.1	762660	Acinetobacter phage Ac42	0.5626	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Pantevenvirales|Straboviridae||Acinetobacter phage Ac42|Acinetobacter phage Ac42 strain		out_of_scope	0	0	0
4	vASV99.0	2508187.1	3428289	Dhillonvirus WF1	0.5562	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Dhillonvirus|Dhillonvirus WF1|Escherichia phage vB_EcoS_WFI strain		out_of_scope	0	0	0
4	vASV38.0	1582155.1	2843976	Sherbrookevirus CD506	0.5526	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Sherbrookevirus|Sherbrookevirus CD506|Clostridium phage phiCD506 strain		out_of_scope	0	0	0
4	vASV28.0	2915325.1	3060525	Peduovirus 11W	0.5508	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Peduoviridae|Peduovirus|Peduovirus 11W|Escherichia phage 11W strain		out_of_scope	0	0	0
4	vASV26.0	2905675.1	31532	Skunavirus sk1	0.5454	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Skunavirus|Skunavirus sk1|Lactococcus phage SK1 strain		out_of_scope	0	0	0
4	vASV98.0	2894753.1	3428266	Dhillonvirus JLBYU60	0.5443	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Dhillonvirus|Dhillonvirus JLBYU60|Escherichia phage JLBYU60 strain		out_of_scope	0	0	0
4	hvASV33.0	1649240.1	2560459	Peduovirus pro483	0.5424	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Peduoviridae|Peduovirus|Peduovirus pro483|Escherichia phage pro483 strain		out_of_scope	0	0	0
4	pASV51	45202.52	45202	unidentified plasmid	0.535	out_of_scope	other entries||||||||unidentified plasmid|unidentified plasmid strain		out_of_scope	0	0	0
4	pASV52	45202.53	45202	unidentified plasmid	0.5319	out_of_scope	other entries||||||||unidentified plasmid|unidentified plasmid strain		out_of_scope	0	0	0
4	vASV96.0	2029659.1	2845153	Skunavirus sv16802	0.5046	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Skunavirus|Skunavirus sv16802|Lactococcus phage 16802 strain		out_of_scope	0	0	0
4	hvASV48.0	2845900.1	2845900	Porprismacovirus humas4	0.4701	out_of_scope	Viruses|Monodnaviria|Shotokuvirae|Cressdnaviricota|Arfiviricetes|Cremevirales|Smacoviridae|Porprismacovirus|Porprismacovirus humas4|Porprismacovirus humas4 strain		out_of_scope	0	0	0
4	hvASV32.0	2021738.1	2021738	Hudisavirus sp.	0.4644	out_of_scope	Viruses||||||||Hudisavirus sp.|Hudisavirus sp. strain		out_of_scope	0	0	0
4	vASV36.0	2011087.1	2011088	Psecadovirus PSH1	0.4542	out_of_scope	Viruses|Monodnaviria|Loebvirae|Hofneiviricota|Faserviricetes|Tubulavirales|Inoviridae|Psecadovirus|Psecadovirus PSH1|Stenotrophomonas phage PSH1 strain		out_of_scope	0	0	0
4	vASV63.0	2029667.1	2845171	Skunavirus sv57001	0.4094	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Skunavirus|Skunavirus sv57001|Lactococcus phage 57001 strain		out_of_scope	0	0	0
4	hvASV6.0	3432189.1	3432189	Rosavirus acaliforni	0.4035	out_of_scope	Viruses|Riboviria|Orthornavirae|Pisuviricota|Pisoniviricetes|Picornavirales|Picornaviridae|Rosavirus|Rosavirus acaliforni|Rosavirus acaliforni strain		out_of_scope	0	0	0
4	vASV8.0	1567028.1	1913685	Gaprivervirus vr25	0.3947	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Pantevenvirales|Straboviridae|Gaprivervirus|Gaprivervirus vr25|Escherichia phage vB_EcoM_VR25 strain		out_of_scope	0	0	0
4	fASV201.8	5076.6	5076	Penicillium chrysogenum	0.3915	out_of_scope	cellular organisms|Eukaryota|Fungi|Ascomycota|Eurotiomycetes|Eurotiales|Aspergillaceae|Penicillium|Penicillium chrysogenum|Penicillium chrysogenum strain		out_of_scope	0	0	0
4	vASV23.0	1933774.1	3430497	Loudonvirus EC3a	0.3777	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Drexlerviridae|Loudonvirus|Loudonvirus EC3a|Escherichia phage vB_EcoS_CEB_EC3a strain		out_of_scope	0	0	0
4	hvASV20.3	2029662.1	2845161	Skunavirus sv38503	0.3713	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|||Skunavirus|Skunavirus sv38503|Lactococcus phage 38503 strain		out_of_scope	0	0	0
4	ASV444.11	208479.3	208479	Enterocloster bolteae	0.3516	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Enterocloster|Enterocloster bolteae|Enterocloster bolteae strain	s__Enterocloster bolteae	unique_gtdb_binomial	6	6	1
4	vASV79.0	2844220.1	2844220	Peduovirus P24B2	0.3467	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Peduoviridae|Peduovirus|Peduovirus P24B2|Peduovirus P24B2 strain		out_of_scope	0	0	0
4	hvASV47.0	2845899.1	2845899	Porprismacovirus humas3	0.3413	out_of_scope	Viruses|Monodnaviria|Shotokuvirae|Cressdnaviricota|Arfiviricetes|Cremevirales|Smacoviridae|Porprismacovirus|Porprismacovirus humas3|Porprismacovirus humas3 strain		out_of_scope	0	0	0
4	vASV21.0	1391223.1	1920755	Gamaleyavirus APEC7	0.3405	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Schitoviridae|Gamaleyavirus|Gamaleyavirus APEC7|Escherichia phage vB_EcoP_PhAPEC7 strain		out_of_scope	0	0	0
4	vASV22.0	2714735.1	2844227	Hanrivervirus PGN590	0.3309	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes||Drexlerviridae|Hanrivervirus|Hanrivervirus PGN590|Escherichia phage PGN590 strain		out_of_scope	0	0	0
4	vASV1.0	2986396.1	2956060	Kingevirus communis	0.3132	out_of_scope	Viruses|Duplodnaviria|Heunggongvirae|Uroviricota|Caudoviricetes|Crassvirales|Crevaviridae|Kingevirus|Kingevirus communis|uncultured phage cr13_1 strain		out_of_scope	0	0	0
4	ASV436.0	89153.1	89153	[Clostridium] hylemonae	0.2917	gtdb_profile_scope	cellular organisms|Bacteria|Bacillati|Bacillota|Clostridia|Lachnospirales|Lachnospiraceae|Lachnoclostridium|[Clostridium] hylemonae|[Clostridium] hylemonae strain		unresolved	2	2	0
