panel	sample	gtdb_species	is_truth_species	calibrated_probability	calibrated_abundance	reported_ani	max_xny	max_breadth	max_real_min_af	max_zip_af	max_mean_depth	max_depth_cv	profile
hmp_airskin_gtdb_source_abundance	4	s__Neisseria meningitidis	True	0.9159440588347624	0.0095444423438077	0.965471	937.0	0.467252	0.937	0.467841	3.124292	23.549003	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Streptococcus agalactiae	True	0.910707865379942	0.0053454385684994	0.985835	772.0	0.714864	0.772	0.769269	2.738729	0.920451	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Streptococcus cristatus_B	True	0.90902984839857	0.0010092092972743	0.965045	492.0	0.234725	0.492	1.0	0.327271	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Flavobacterium branchiophilum	True	0.9052200022483288	0.0008247235423195	0.977554	280.0	0.267579	0.28	1.0	0.352166	1.86265	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Sphingomonas yabuuchiae	True	0.8929220329702191	0.0033007438809209	0.947122	472.0	0.281421	0.472	1.0	0.7216	10.31688	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Streptococcus suis	True	0.8800211502114782	0.0043005332518109	0.963129	933.0	0.422417	0.933	1.0	1.337031	26.057628	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Corynebacterium ulcerans	True	0.8742461752721433	0.0029125918777046	0.971847	534.0	0.468148	0.534	1.0	1.096978	1.913115	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Streptococcus equi	True	0.8729243470709345	0.004953323074656	0.971687	543.0	0.51963	0.543	1.0	1.85901	1.567175	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Finegoldia magna_H	True	0.8560001617764141	0.0018250307719961	0.990644	754.0	0.58697	0.754	1.0	1.039407	23.549003	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Lacinutrix venerupis	True	0.8555444783416852	0.0010456960382081	0.974726	327.0	0.297575	0.327	1.0	0.419595	1.729579	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Gemella massiliensis	True	0.8412719915135232	0.005397223973497	0.989797	918.0	0.780635	0.918	1.0	3.017065	0.774282	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Blautia pseudococcoides	False	0.8361780568007383	0.0028802756527901	0.991434	842.0	0.717849	0.842	1.0	1.669137	0.850932	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Staphylococcus warneri	True	0.8317546195673848	0.0106788850737031	0.988912	936.0	0.783084	0.936	1.0	5.854426	0.900511	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Winogradskyella sp001971725	True	0.8213202760712992	0.0003589668517055	0.997549	250.0	0.210445	0.25	1.0	0.237979	2.137979	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Corynebacterium variabile	True	0.8191896602089273	0.0037238503313314	0.97978	713.0	0.593591	0.713	1.0	1.669966	1.101362	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Streptococcus pneumoniae	True	0.8129785976913877	0.0310377970691258	0.947291	970.0	0.313609	0.97	1.0	6.81055	19.33908	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Mannheimia haemolytica	True	0.7898302928581729	0.0020995020683246	0.975282	615.0	0.446923	0.615	1.0	0.852805	1.519553	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Chryseobacterium sp000829375	True	0.7857253331046989	0.0018275972439983	0.987813	714.0	0.551898	0.714	1.0	0.977998	1.120536	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Mannheimia varigena	True	0.7739636144283916	0.0017053063664242	0.974512	487.0	0.397694	0.487	1.0	0.681054	1.404875	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Micrococcus luteus	True	0.7618011895031658	0.0010052226541272	0.982452	444.0	0.343312	0.444	1.0	0.478081	11.682738	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Aerococcus urinae_A	True	0.7557966450937388	0.0010632436161672	0.974023	452.0	0.296323	0.452	1.0	0.420088	1.947662	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Methylobacterium fujisawaense	True	0.7505963301297722	0.0017790466688678	0.973816	574.0	0.400224	0.574	0.827233	0.699708	1.512164	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Chryseobacterium sp001456155	True	0.748740305874024	0.0001630563045544	0.966791	64.0	0.051929	0.064	1.0	0.054947	4.40547	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Pseudomonas aeruginosa	True	0.7333851875606622	0.0019629192278776	0.970452	559.0	0.389823	0.559	1.0	0.716953	1.505934	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Elizabethkingia anophelis	True	0.7288852768320291	0.0009684289971808	0.972771	340.0	0.270364	0.34	1.0	0.372229	1.829359	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Corynebacterium diphtheriae	True	0.7226688521328672	0.0073360488650435	0.976458	807.0	0.592238	0.807	0.595753	3.057956	2.500843	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Clostridium_AQ innocuum	False	0.715413615959102	0.0010068647422016	0.966798	269.0	0.243564	0.269	1.0	0.33935	1.976332	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Neisseria gonorrhoeae	True	0.7019257838347139	0.005497350032252	0.969884	918.0	0.504523	0.918	0.515533	1.982954	1.705069	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Aquipseudomonas chlororaphis_I	True	0.6933127159783443	0.0006875940009929	0.929787	210.0	0.081489	0.21	1.0	0.102657	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Bacillus_A cereus	True	0.6718297142020159	0.0018271345502973	0.916909	381.0	0.115975	0.381	1.0	0.205488	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Streptococcus mitis_AR	True	0.6689557534507299	0.0068985766093958	0.924651	778.0	0.172414	0.778	1.0	0.919893	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Corynebacterium sp945631445	False	0.6648417283969426	0.0012784418084175	1.0	231.0	0.148187	0.231	1.0	0.894507	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Bacillus_A thuringiensis_K	False	0.6509292172271872	0.0018216691572863	0.908036	334.0	0.095267	0.334	1.0	0.168541	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Streptococcus sp019414905	False	0.6247104357836255	0.0084780125785303	0.903807	347.0	0.120164	0.347	1.0	0.714704	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Pauljensenia sp963537735	False	0.6215996808424287	0.0001632805382212	1.0	26.0	0.014058	0.026	1.0	0.114245	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Neisseria lactamica	False	0.5912700732406724	0.0078749438916684	0.902318	419.0	0.116128	0.419	0.1166	0.642464	22.338308	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Mannheimia bovis	False	0.589428418662334	0.0012766365298211	0.912511	175.0	0.086187	0.175	0.227826	0.130335	5.554814	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Gemella bergeri	False	0.5802063900751603	0.0051376946297331	0.9143	277.0	0.1476	0.277	0.747444	0.545571	5.094698	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Sphingomonas aquatilis	True	0.5783421968169358	0.000486090453771	0.936503	117.0	0.071314	0.117	1.0	0.084128	4.227047	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Aggregatibacter aphrophilus	True	0.5770605578299894	0.0009908416312852	0.952742	255.0	0.176807	0.255	1.0	0.24512	2.616556	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Streptococcus macedonicus	True	0.573257990056626	0.0012489861639451	0.966998	493.0	0.281911	0.493	1.0	0.422809	2.063547	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Actinobacillus lignieresii	True	0.5732493580075898	0.0013576515481741	0.947698	259.0	0.194045	0.259	1.0	0.300586	2.573909	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Staphylococcus coagulans	True	0.5617392035726203	0.0013076697698324	0.961617	329.0	0.257655	0.329	1.0	0.393256	2.037155	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Neisseria elongata	True	0.5600101942195502	0.0011349544434398	0.942606	233.0	0.155034	0.233	1.0	0.224654	2.530074	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Bacillus velezensis	True	0.5599358339139465	0.0018360188186843	0.969282	494.0	0.367957	0.494	1.0	0.653566	1.59124	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Mannheimia glucosida	False	0.5585490248735868	0.001988410152632	0.929669	309.0	0.159884	0.309	0.559886	0.296098	4.644292	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Mannheimia indoligenes	True	0.5516481287002495	0.0012946861135467	0.958305	357.0	0.238085	0.357	1.0	0.361985	2.340859	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Xanthomonas oryzae	True	0.5461567187273035	0.0016609485347041	0.966193	440.0	0.326637	0.44	1.0	0.552396	1.641555	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Streptococcus intermedius	True	0.5454425008528823	0.0025111329715057	0.945163	371.0	0.247625	0.371	1.0	0.525813	2.196022	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Acinetobacter suaedae	False	0.5419904368026688	0.0037845781481838	0.906357	242.0	0.118413	0.242	0.170246	0.337447	5.331181	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Bacillus siamensis	False	0.5409768647286324	0.0017764167871755	0.903446	194.0	0.085042	0.194	0.213443	0.148569	7.152216	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Fusobacterium polymorphum	True	0.5348266559949247	0.0022412987328719	0.957844	643.0	0.313121	0.643	1.0	0.620325	2.261351	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Haemophilus influenzae	True	0.521687122120063	0.0051704837916803	0.955044	918.0	0.36195	0.918	0.371934	1.34555	6.856455	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Streptococcus pseudopneumoniae	False	0.5082223004184636	0.0241588353881088	0.872958	456.0	0.06112	0.456	1.0	1.033147	31.606961	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Riemerella anatipestifera	True	0.5061925463513631	0.0026414652527278	0.966035	736.0	0.399059	0.736	1.0	0.875438	14.106736	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Methylobacterium radiotolerans	True	0.4996668018142271	0.0009795777826505	0.956391	370.0	0.190069	0.37	1.0	0.262589	2.574274	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Fusobacterium animalis	True	0.4982896626459786	0.0027009040284242	0.963628	638.0	0.381366	0.638	0.502435	0.848985	1.872467	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Fusobacterium paranimalis	False	0.4932684894613067	0.0035018459056841	0.901522	338.0	0.10469	0.338	0.147801	0.280733	6.737952	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Fusobacterium periodonticum	False	0.4863226299753548	0.0034115136888081	0.85589	132.0	0.038127	0.132	1.0	0.10022	13.515675	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Sphingomonas sanguinis_D	False	0.4853718207235264	0.0030626601949723	0.858988	136.0	0.039675	0.136	1.0	0.096319	15.779734	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Fusobacterium hwasookii	True	0.4733032200475077	0.0034137790929023	0.957095	664.0	0.3534	0.664	0.517645	0.929405	2.005533	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Streptococcus thermophilus	True	0.4715644435009627	0.0094616129550198	0.961683	681.0	0.429856	0.681	0.43043	2.849512	1.619594	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Corynebacterium faecipullorum	False	0.4698148809184269	0.0020030814792323	0.899522	165.0	0.082647	0.165	1.0	0.153669	4.358899	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Streptococcus gordonii	True	0.4577000521059992	0.0012652037004889	0.92056	207.0	0.102311	0.207	1.0	0.154191	4.502954	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Methylobacterium extorquens	True	0.4552051195812651	0.0021825107795823	0.950481	439.0	0.263354	0.439	0.577095	0.513728	19.397827	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Streptococcus salivarius_G	True	0.4437102430506002	0.0027914665240095	0.8804	304.0	0.061782	0.304	1.0	0.140613	20.952327	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Aggregatibacter kilianii	False	0.4412385877893331	0.0014606494081662	0.912051	169.0	0.092461	0.169	1.0	0.147619	19.33908	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
hmp_airskin_gtdb_source_abundance	4	s__Streptococcus dysgalactiae	True	0.4369469134144764	0.0067272431678588	0.947366	405.0	0.311294	0.405	0.466052	1.4786	2.202072	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv
