sample	ncbi_species_taxid	truth_name	abundance_pct_all	transfer_method	gtdb_species	taxid_gtdb_species_count	binomial_gtdb_species_count
3	324767	Bacillus infantis	0.0488	ambiguous_taxid		5	0
3	326544	Paraglaciecola psychrophila	0.0229	unique_gtdb_binomial	s__Paraglaciecola psychrophila	2	1
3	328515	Nonlabens dokdonensis	0.0342	unique_gtdb_binomial	s__Nonlabens dokdonensis	2	1
3	33	Myxococcus fulvus	0.0146	unique_taxid	s__Myxococcus fulvus	1	1
3	336261	Thermovirga lienii	0.0439	unique_taxid	s__Thermovirga lienii	1	1
3	338192	Nitrosopumilus maritimus	0.0049	unique_taxid	s__Nitrosopumilus maritimus	1	1
3	342948	Thermococcus onnurineus	0.0146	unique_taxid	s__Thermococcus onnurineus	1	1
3	342949	Pyrococcus sp. NA2	0.1561	unique_taxid	s__Pyrococcus sp000211475	1	0
3	349106	Psychrobacter sp. PRwf-1	0.0146	unmapped		0	0
3	349751	Corynebacterium marinum	0.0098	unique_taxid	s__Corynebacterium marinum	1	1
3	351091	Oscillibacter valericigenes	0.1415	unique_gtdb_binomial	s__Oscillibacter valericigenes	8	1
3	357794	Psychromonas ingrahamii	0.0098	unique_taxid	s__Psychromonas ingrahamii	1	1
3	35806	Rhodovulum sulfidophilum	0.0195	unique_gtdb_binomial	s__Rhodovulum sulfidophilum	3	1
3	361183	Altererythrobacter epoxidivorans	0.0098	unique_taxid	s__Erythrobacter epoxidivorans	1	0
3	364197	Pseudomonas pohangensis	0.0049	unique_taxid	s__Aquipseudomonas pohangensis	1	0
3	36814	Mycobacterium rhodesiae	0.0049	unique_gtdb_binomial	s__Mycobacterium rhodesiae	3	1
3	373994	Rivularia sp. PCC 7116	0.0098	unique_taxid	s__Rivularia sp000316665	1	0
3	379547	Aciduliprofundum boonei	0.0049	unique_taxid	s__Aciduliprofundum boonei	1	1
3	38027	Methanosarcina siciliae	0.1464	unique_taxid	s__Methanosarcina siciliae	1	1
3	386487	Candidatus Ruthia magnifica	0.0146	unique_taxid	s__Ruthia magnifica	1	0
3	387092	Nitratiruptor sp. SB155-2	0.0146	unique_taxid	s__Nitratiruptor sp000010325	1	0
3	387093	Sulfurovum sp. NBC37-1	1.2345	unique_taxid	s__Sulfurovum sp000010345	1	0
3	390884	Echinicola vietnamensis	0.0098	unique_taxid	s__Echinicola vietnamensis	1	1
3	39152	Methanococcus maripaludis	0.0244	unique_gtdb_binomial	s__Methanococcus maripaludis	3	1
3	39765	Thiomicrospira crunogena	0.0195	unique_taxid	s__Hydrogenovibrio crunogenus	1	0
3	39766	Sulfurimonas denitrificans	0.0244	unique_taxid	s__Sulfurimonas denitrificans	1	1
3	398743	Zunongwangia profunda	0.0732	unique_taxid	s__Zunongwangia profunda	1	1
3	39960	Erythrobacter litoralis	0.3513	unique_gtdb_binomial	s__Erythrobacter litoralis	3	1
3	399736	Agrococcus jejuensis	0.0146	unique_gtdb_binomial	s__Agrococcus jejuensis	2	1
3	400668	Marinomonas sp. MWYL1	0.0342	unmapped		0	0
3	40214	Acinetobacter johnsonii	0.0049	unique_gtdb_binomial	s__Acinetobacter johnsonii	4	1
3	40269	Aliivibrio salmonicida	0.7807	unique_taxid	s__Aliivibrio salmonicida	1	1
3	404011	Shewanella piezotolerans	0.0488	unique_taxid	s__Shewanella piezotolerans	1	1
3	414778	Planococcus donghaensis	0.0098	unique_gtdb_binomial	s__Planococcus donghaensis	3	1
3	421	Methylomonas methanica	0.244	unique_gtdb_binomial	s__Methylomonas methanica	3	1
3	42443	Roseobacter litoralis	0.0098	unique_taxid	s__Roseobacter litoralis	1	1
3	42444	Marinovum algicola	0.0042	unique_taxid	s__Marinovum algicola	1	1
3	430914	Halorhabdus tiamatea	0.039	unique_taxid	s__Halorhabdus tiamatea	1	1
3	43657	Pseudoalteromonas luteoviolacea	0.0195	unique_gtdb_binomial	s__Pseudoalteromonas luteoviolacea	12	1
3	43658	Pseudoalteromonas rubra	0.0195	unique_gtdb_binomial	s__Pseudoalteromonas rubra	8	1
3	447471	Simiduia agarivorans	0.0098	unique_taxid	s__Simiduia agarivorans	1	1
3	45658	Vibrio scophthalmi	0.1708	unique_gtdb_binomial	s__Vibrio scophthalmi	2	1
3	46541	Thermosipho melanesiensis	0.0146	unique_taxid	s__Thermosipho melanesiensis	1	1
3	467094	Ilumatobacter coccineus	0.2049	ambiguous_taxid		2	0
3	46770	Cenarchaeum symbiosum	0.0195	unique_taxid	s__Cenarchaeum symbiosum	1	1
3	476157	Altererythrobacter ishigakiensis	0.0146	unique_taxid	s__Erythrobacter ishigakiensis	1	0
3	490759	Marinobacter sp. BSs20148	0.0195	unique_taxid	s__Marinobacter psychrophilus	1	0
3	492670	Bacillus velezensis	0.0098	unique_gtdb_binomial	s__Bacillus velezensis	3	1
3	502682	Erythrobacter gangjinensis	0.0146	unique_taxid	s__Alteraurantiacibacter gangjinensis	1	0
3	50339	Thermoplasma volcanium	0.0049	unique_taxid	s__Thermoplasma volcanium	1	1
3	51589	Haloarcula hispanica	0.0049	unique_taxid	s__Haloarcula hispanica	1	1
3	516051	Muricauda lutaonensis	0.122	unique_taxid	s__Flagellimonas_A lutaonensis	1	0
3	52133	Acinetobacter venetianus	0.039	unique_taxid	s__Acinetobacter venetianus	1	1
3	531813	Pelagibacterium halotolerans	0.0244	unique_gtdb_binomial	s__Pelagibacterium halotolerans	2	1
3	53946	Octadecabacter arcticus	0.0195	unique_taxid	s__Octadecabacter arcticus	1	1
3	53953	Pyrococcus horikoshii	0.0244	unique_taxid	s__Pyrococcus horikoshii	1	1
3	54248	Hyperthermus butylicus	2.103	unique_taxid	s__Hyperthermus butylicus	1	1
3	54259	Ignicoccus islandicus	0.0098	unique_taxid	s__Ignicoccus islandicus	1	1
3	543877	Altererythrobacter marensis	0.0342	ambiguous_taxid		3	0
3	545619	Paraoerskovia marina	0.0683	unique_taxid	s__Paraoerskovia marina	1	1
3	547188	Phycisphaera mikurensis	0.0342	unique_gtdb_binomial	s__Phycisphaera mikurensis	12	1
3	553239	Vibrio breoganii	0.0098	unique_taxid	s__Vibrio breoganii	1	1
3	55601	Vibrio anguillarum	0.2342	unique_taxid	s__Vibrio anguillarum	1	1
3	565033	Geoglobus acetivorans	0.0049	unique_gtdb_binomial	s__Geoglobus acetivorans	2	1
3	56636	Aeropyrum pernix	0.0049	unique_taxid	s__Aeropyrum pernix	1	1
3	573570	Francisella sp. TX077310	0.0049	unique_taxid	s__Francisella uliginis	1	0
3	575200	Corynebacterium maris	0.0049	unique_taxid	s__Corynebacterium maris	1	1
3	58049	Colwellia sp. MT41	0.0537	unique_taxid	s__Colwellia marinimaniae	1	0
3	582419	Thermococcus paralvinellae	0.0195	ambiguous_taxid		2	0
3	585425	Synechococcus sp. KORDI-52	0.039	unique_taxid	s__Parasynechococcus sp000737595	1	0
3	589873	Alteromonas australica	0.0244	unique_taxid	s__Alteromonas australica	1	1
3	59600	Cellulophaga algicola	0.0197	unique_taxid	s__Cellulophaga algicola	1	1
3	59754	Alcanivorax borkumensis	0.0098	unique_taxid	s__Alcanivorax borkumensis	1	1
3	60478	Shewanella amazonensis	0.0098	unique_taxid	s__Shewanella amazonensis	1	1
3	60847	Halogeometricum borinquense	0.0049	unique_taxid	s__Halogeometricum borinquense	1	1
3	60890	Phaeobacter gallaeciensis	0.1153	unique_gtdb_binomial	s__Phaeobacter gallaeciensis	4	1
3	60961	Shewanella woodyi	0.0049	unique_gtdb_binomial	s__Shewanella woodyi	2	1
3	62322	Shewanella baltica	0.2049	unique_taxid	s__Shewanella baltica	1	1
3	64471	Synechococcus sp. CC9311	0.0195	unique_taxid	s__Synechococcus_C sp000014585	1	0
3	645	Aeromonas salmonicida	0.1073	unique_taxid	s__Aeromonas salmonicida	1	1
3	645517	Altererythrobacter namhicola	0.0293	unique_taxid	s__Paraurantiacibacter namhicola	1	0
3	651457	Kosmotoga olearia	0.0195	unique_taxid	s__Kosmotoga olearia	1	1
3	65555	Desulfocapsa sulfexigens	0.0683	unique_gtdb_binomial	s__Desulfocapsa sulfexigens	4	1
3	657445	Francisella noatunensis	0.0293	unique_taxid	s__Francisella noatunensis	1	1
3	659	Photobacterium phosphoreum	0.0195	unique_taxid	s__Photobacterium phosphoreum	1	1
3	663	Vibrio alginolyticus	0.0195	unique_gtdb_binomial	s__Vibrio alginolyticus	7	1
3	666	Vibrio cholerae	0.1561	unique_gtdb_binomial	s__Vibrio cholerae	4	1
3	668	Aliivibrio fischeri	0.0098	unique_gtdb_binomial	s__Aliivibrio fischeri	3	1
3	669	Vibrio harveyi	0.0439	unique_gtdb_binomial	s__Vibrio harveyi	4	1
3	669041	Tenacibaculum dicentrarchi	0.0315	ambiguous_taxid		2	0
3	670	Vibrio parahaemolyticus	0.0049	unique_gtdb_binomial	s__Vibrio parahaemolyticus	7	1
3	672	Vibrio vulnificus	0.0293	unique_gtdb_binomial	s__Vibrio vulnificus	3	1
3	673860	Aciduliprofundum sp. MAR08-339	0.039	unique_taxid	s__Aciduliprofundum sp000327505	1	0
3	679318	Rhodococcus sp. WMMA185	0.0049	unique_taxid	s__Rhodococcus_F sp001767395	1	0
3	680	Vibrio campbellii	0.0049	unique_gtdb_binomial	s__Vibrio campbellii	2	1
3	680279	Agarivorans gilvus	0.0488	unique_taxid	s__Agarivorans gilvus	1	1
3	692370	Altererythrobacter dongtanensis	0.0049	unique_taxid	s__Tsuneonella dongtanensis	1	0
3	702113	Novosphingobium sp. PP1Y	0.0927	unique_taxid	s__Novosphingobium sp000253255	1	0
3	70799	Nodularia spumigena	0.0195	unique_taxid	s__Nodularia spumigena	1	1
3	70864	Shewanella pealeana	0.0049	unique_taxid	s__Shewanella pealeana	1	1
3	713887	Candidatus Atelocyanobacterium thalassa	0.0683	ambiguous_taxid		3	0
3	73141	Thiocystis violascens	0.0878	ambiguous_taxid		2	0
3	73913	Methanocaldococcus vulcanius	0.0683	unique_taxid	s__Methanocaldococcus vulcanius	1	1
3	73919	Thermaerobacter marianensis	0.0146	unique_gtdb_binomial	s__Thermaerobacter marianensis	4	1
3	74109	Photobacterium profundum	0.0049	unique_gtdb_binomial	s__Photobacterium profundum	2	1
3	74318	Maricaulis maris	0.0075	unique_gtdb_binomial	s__Maricaulis maris	4	1
3	744985	alpha proteobacterium HIMB59	0.0342	ambiguous_taxid		2	0
3	754476	Methylophaga nitratireducenticrescens	0.0195	unique_taxid	s__Methylophaga nitratireducenticrescens	1	1
3	762954	Siansivirga zeaxanthinifaciens	0.0007	unique_taxid	s__Siansivirga zeaxanthinifaciens	1	1
3	76594	Cellulophaga baltica	0.0377	unique_gtdb_binomial	s__Cellulophaga baltica	2	1
3	797277	Pseudomonas litoralis	0.0146	unique_taxid	s__Halopseudomonas litoralis	1	0
3	80679	Thioflavicoccus mobilis	0.2147	unique_taxid	s__Thioflavicoccus mobilis	1	1
3	80852	Aliivibrio wodanis	0.3903	unique_taxid	s__Aliivibrio wodanis	1	1
3	80854	Moritella viscosa	0.2707	unique_taxid	s__Moritella viscosa	1	1
3	81032	Hyphomonas neptunium	0.161	unique_taxid	s__Hyphomonas neptunia	1	0
3	82654	Pseudanabaena sp. PCC 7367	0.0244	unique_taxid	s__Thalassoporum mexicanum	1	0
3	84156	Archaeoglobus profundus	0.0098	unique_taxid	s__Archaeoglobus_B profundus	1	0
3	84405	Hippea maritima	0.0049	unique_taxid	s__Hippea maritima	1	1
3	84980	Desulfotalea psychrophila	0.2147	unique_taxid	s__Desulfotalea psychrophila	1	1
3	859653	alpha proteobacterium HIMB5	0.039	unique_taxid	s__Pelagibacter sp000299095	1	0
3	86304	Saccharophagus degradans	0.0293	unique_taxid	s__Saccharophagus degradans	1	1
3	873	Desulfovibrio africanus	0.0829	unique_taxid	s__Desulfocurvibacter africanus	1	0
3	876	Desulfovibrio desulfuricans	0.0439	unique_gtdb_binomial	s__Desulfovibrio desulfuricans	8	1
3	879567	Desulfovibrio piezophilus	0.0732	unique_taxid	s__Pseudodesulfovibrio piezophilus	1	0
3	89184	Ruegeria pomeroyi	0.039	ambiguous_taxid		2	0
3	897	Desulfococcus multivorans	0.1317	unique_taxid	s__Desulfococcus multivorans	1	1
3	90736	Moritella marina	0.0075	unique_taxid	s__Moritella marina	1	1
3	911045	Pseudovibrio sp. FO-BEG1	0.0105	unique_taxid	s__Pseudovibrio sp000156235	1	0
3	914150	Kangiella geojedonensis	0.0244	unique_taxid	s__Kangiella geojedonensis	1	1
3	930802	Nonlabens marinus	0.0049	unique_taxid	s__Nonlabens marinus	1	1
3	936476	Marinomonas posidonica	0.2488	unique_gtdb_binomial	s__Marinomonas posidonica	2	1
3	94122	Shewanella sp. ANA-3	0.161	unique_taxid	s__Shewanella sp029835735	1	0
3	959	Bdellovibrio bacteriovorus	0.0537	unique_gtdb_binomial	s__Bdellovibrio bacteriovorus	14	1
3	96345	Flavobacterium psychrophilum	0.1382	unique_gtdb_binomial	s__Flavobacterium psychrophilum	38	1
3	97084	Halobacteriovorax marinus	0.0293	unique_gtdb_binomial	s__Halobacteriovorax marinus	2	1
3	971279	Palaeococcus pacificus	0.5367	unique_taxid	s__Palaeococcus pacificus	1	1
3	979	Cellulophaga lytica	0.0683	unique_gtdb_binomial	s__Cellulophaga lytica	2	1
3	983544	Lacinutrix sp. 5H-3-7-4	0.3562	unique_taxid	s__Lacinutrix sp000211855	1	0
3	983545	Glaciecola sp. 4H-3-7+YE-5	0.0488	unique_taxid	s__Paraglaciecola chathamensis	1	0
3	983548	Dokdonia sp. 4H-3-7-5	0.0091	unique_taxid	s__Dokdonia sp000212355	1	0
3	99286	Flavobacterium frigidarium	0.0049	unique_taxid	s__Flavobacterium frigidarium	1	1
3	999	Bernardetia litoralis	0.039	unique_taxid	s__Bernardetia litoralis	1	1
4	1003110	Verrucosispora maris	0.0164	unique_taxid	s__Micromonospora gifhornensis	1	0
4	1006	Marivirga tractuosa	0.0288	unique_gtdb_binomial	s__Marivirga tractuosa	2	1
4	1007084	Candidatus Nitrosoarchaeum limnia	0.1342	unique_taxid	s__Nitrosarchaeum limnae	1	0
4	100716	Chloroherpeton thalassium	0.0575	unique_gtdb_binomial	s__Chloroherpeton thalassium	3	1
4	1008	Saprospira grandis	0.0096	unique_gtdb_binomial	s__Saprospira grandis	3	1
4	1008460	Pyrococcus yayanosii	0.0192	unique_taxid	s__Pyrococcus yayanosii	1	1
4	1033846	Marinobacter adhaerens	0.0096	unique_gtdb_binomial	s__Marinobacter adhaerens	5	1
4	1042877	Thermococcus sp. 4557	0.0288	unique_taxid	s__Thermococcus sp000221185	1	0
4	1063	Rhodobacter sphaeroides	0.0126	ambiguous_taxid		6	0
4	1076588	Thiolapillus brandeum	0.1726	unique_gtdb_binomial	s__Thiolapillus brandeum	2	1
4	1096	Chlorobium phaeobacteroides	0.1342	unique_gtdb_binomial	s__Chlorobium phaeobacteroides	2	1
4	1112209	Psychrobacter sp. PAMC 21119	0.0096	unique_taxid	s__Psychrobacter glaciei	1	0
4	111501	Muricauda ruestringensis	0.0384	ambiguous_taxid		2	0
4	1150389	Flavobacteriaceae bacterium UJ101	0.0767	unique_taxid	s__UJ101 sp001880285	1	0
4	1155739	Moorea producens	0.0192	ambiguous_taxid		2	0
4	1168034	Draconibacterium orientale	0.0192	unique_gtdb_binomial	s__Draconibacterium orientale	17	1
4	117207	Sphingopyxis alaskensis	0.0096	unique_gtdb_binomial	s__Sphingopyxis alaskensis	2	1
4	118000	Denitrovibrio acetiphilus	0.0096	unique_taxid	s__Denitrovibrio acetiphilus	1	1
4	1188228	Gloeomargarita lithophora	0.0192	unique_taxid	s__Gloeomargarita lithophora	1	1
4	1191459	Flammeovirga sp. MY04	0.5657	unique_taxid	s__Flammeovirga yaeyamensis	1	0
4	119864	Marinomonas mediterranea	0.0096	unique_taxid	s__Marinomonas mediterranea	1	1
4	120576	Brucella pinnipedialis	0.0288	unique_taxid	s__Brucella melitensis	1	0
4	120577	Brucella ceti	0.0192	unique_taxid	s__Brucella melitensis	1	0
4	1217908	Octadecabacter antarcticus	0.0384	unique_taxid	s__Octadecabacter antarcticus	1	1
4	1219	Prochlorococcus marinus	0.2205	ambiguous_taxid		55	0
4	1229	Nitrosococcus oceani	0.0288	unique_taxid	s__Nitrosococcus oceani	1	1
4	1229909	Candidatus Nitrosopumilus sediminis	0.0959	unique_taxid	s__Nitrosopumilus sediminis	1	0
4	1238	Piscirickettsia salmonis	0.1534	unique_gtdb_binomial	s__Piscirickettsia salmonis	2	1
4	1246	Leuconostoc lactis	0.0096	unique_gtdb_binomial	s__Leuconostoc lactis	2	1
4	1248727	endosymbiont of unidentified scaly snail isolate Monju	0.0096	unique_taxid	s__MONJU sp000801295	1	0
4	1250153	Maribacter sp. MAR_2009_60	0.0479	unmapped		0	0
4	1250205	Gramella sp. MAR_2010_147	0.0006	unique_taxid	s__Christiangramia sp900105135	1	0
4	1250295	Flavobacteriaceae bacterium MAR_2010_188	0.0096	unique_taxid	s__Aegicerativicinus sp900104375	1	0
4	1263979	Candidatus Endolissoclinum faulkneri	0.4995	ambiguous_taxid		2	0
4	126740	Thermotoga sp. RQ2	0.1534	unique_taxid	s__Thermotoga maritima	1	0
4	1270	Micrococcus luteus	0.0384	unique_gtdb_binomial	s__Micrococcus luteus	5	1
4	1282	Staphylococcus epidermidis	0.0096	unique_gtdb_binomial	s__Staphylococcus epidermidis	4	1
4	1284658	Planktomarina temperata	0.0065	unique_taxid	s__Planktomarina temperata	1	1
4	1288970	Magnetospira sp. QH-2	0.1731	unique_taxid	s__Magnetospira sp000968135	1	0
4	1292	Staphylococcus warneri	1.4767	unique_gtdb_binomial	s__Staphylococcus warneri	4	1
4	1298608	Psychrobacter sp. JCM 18900	0.4507	unique_taxid	s__Psychrobacter sp000586415	1	0
4	1306787	Alcanivorax pacificus	0.0096	unique_taxid	s__Isoalcanivorax pacificus	1	0
4	1311	Streptococcus agalactiae	0.0192	unique_gtdb_binomial	s__Streptococcus agalactiae	3	1
4	1329899	Cycloclasticus zancles	0.9014	unique_taxid	s__Cycloclasticus pugetii	1	0
4	133539	Nitrosococcus halophilus	0.6712	unique_taxid	s__Nitrosococcus halophilus	1	1
4	1335746	Spiribacter salinus	0.7863	unique_taxid	s__Spiribacter salinus	1	1
4	1335757	Spiribacter curvatus	1.9178	unique_taxid	s__Spiribacter curvatus	1	1
4	1336794	Formosa sp. Hel1_33_131	0.0063	ambiguous_taxid		2	0
4	1336795	Formosa sp. Hel3_A1_48	0.0273	ambiguous_taxid		2	0
4	1336802	Nonlabens sp. Hel1_33_55	0.0096	unique_taxid	s__Nonlabens sp900101765	1	0
4	133924	Leisingera methylohalidivorans	0.0096	unique_taxid	s__Leisingera methylohalidivorans	1	1
4	1346	Streptococcus iniae	0.0575	unique_taxid	s__Streptococcus iniae	1	1
4	135577	Idiomarina loihiensis	0.0096	unique_gtdb_binomial	s__Idiomarina loihiensis	3	1
4	1363	Lactococcus garvieae	0.0096	unique_gtdb_binomial	s__Lactococcus garvieae	6	1
4	13773	Pyrobaculum aerophilum	0.0288	unique_taxid	s__Pyrobaculum aerophilum	1	1
4	1380358	Halomonas sp. 23_GOM-1509m	0.0747	unique_taxid	s__Vreelandella titanicae	1	0
4	1384459	Methyloceanibacter caenitepidi	0.5945	unique_taxid	s__Methyloceanibacter caenitepidi	1	1
4	1397108	Celeribacter marinus	0.0096	unique_gtdb_binomial	s__Celeribacter marinus	2	1
4	1408	Bacillus pumilus	0.0192	unique_gtdb_binomial	s__Bacillus pumilus	10	1
4	1410606	Candidatus Nitrosopelagicus brevis	0.0671	unique_taxid	s__Nitrosopelagicus brevis	1	0
4	1420916	Marinobacter similis	0.0479	unique_taxid	s__Marinobacter similis	1	1
4	1427356	Hyphomicrobium nitrativorans	0.326	unique_taxid	s__Hyphomicrobium_C nitrativorans	1	0
4	1427364	Candidatus Thioglobus singularis	0.0096	ambiguous_taxid		3	0
4	1434100	Methanosarcina sp. MTP4	0.0192	unique_taxid	s__MTP4 sp000970045	1	0
4	1458307	Octadecabacter temperatus	0.0192	unique_taxid	s__Octadecabacter temperatus	1	1
4	1480675	Halolamina sediminis	0.0096	unique_taxid	s__Halolamina sediminis	1	1
4	1491	Clostridium botulinum	0.163	ambiguous_taxid		13	0
4	149715	Marinitoga piezophila	0.0192	unique_taxid	s__Marinitoga piezophila	1	1
4	1501269	Prochlorococcus sp. MIT 0801	0.0192	unique_taxid	s__Prochlorococcus_B sp000757865	1	0
4	1505907	Thermococcus eurythermalis	0.0096	unique_taxid	s__Thermococcus eurythermalis	1	1
4	1510	[Clostridium] stercorarium	0.0096	unique_taxid	s__Thermoclostridium stercorarium	1	0
4	1515	Ruminiclostridium thermocellum	0.0575	unique_taxid	s__Hungateiclostridium thermocellum	1	0
4	1541959	Candidatus Izimaplasma sp. HR1	0.0479	unique_taxid	s__Xianfuyuplasma sp000755705	1	0
4	1547283	Bacillus weihaiensis	0.0192	unique_taxid	s__Metabacillus weihaiensis	1	0
4	1548547	Woeseia oceani	0.1151	unique_taxid	s__Woeseia oceani	1	1
4	1564114	Rhodococcus sp. B7740	0.0192	unique_taxid	s__Rhodococcoides sp000954115	1	0
4	1582439	Candidatus Nitrosopumilus piranensis	0.0096	unique_taxid	s__Nitrosopumilus piranensis	1	0
4	158327	Hahella chejuensis	0.0192	unique_taxid	s__Hahella chejuensis	1	1
4	159346	Roseibacterium elongatum	0.1497	unique_taxid	s__Roseibacterium elongatum	1	1
4	160232	Nanoarchaeum equitans	0.0288	unique_taxid	s__Nanoarchaeum equitans	1	1
4	160233	Ignicoccus hospitalis	0.0192	unique_taxid	s__Ignicoccus hospitalis	1	1
4	1604004	Halanaeroarchaeum sulfurireducens	0.0096	unique_taxid	s__Halanaeroarchaeum sulfurireducens	1	1
4	1608628	Candidatus Filomicrobium marinum	0.0192	unique_taxid	s__Filomicrobium insigne	1	0
4	161895	Corynebacterium phocae	0.0671	unique_taxid	s__Corynebacterium phocae	1	1
4	1620392	Spongiibacter sp. IMCC21906	0.0096	unique_taxid	s__Spongiibacter sp001010805	1	0
4	1634516	Citromicrobium sp. JL477	0.0479	unique_taxid	s__Alteriqipengyuania bathyomarina	1	0
4	1644130	Maribacter sp. 1_2014MBL_MicDiv	0.0096	unique_taxid	s__Maribacter dokdonensis	1	0
4	1648404	Erythrobacter atlanticus	0.0288	unique_taxid	s__Alteraurantiacibacter atlanticus	1	0
4	166314	Synechococcus sp. WH 8109	0.0096	unique_taxid	s__Parasynechococcus sp000161795	1	0
4	1670800	Mesorhizobium sp. B7	0.0192	unique_taxid	s__Aquibium oceanicum	1	0
4	167642	Ilyobacter polytropus	0.0096	unique_gtdb_binomial	s__Ilyobacter polytropus	2	1
4	168695	Salinispora tropica	0.0412	unique_taxid	s__Micromonospora tropica	1	0
4	168697	Salinispora arenicola	0.0726	unique_taxid	s__Micromonospora arenicola	1	0
4	1705	Corynebacterium stationis	0.0192	unique_taxid	s__Corynebacterium stationis	1	1
4	1712654	Thermococcus piezophilus	0.0096	unique_taxid	s__Thermococcus piezophilus	1	1
4	171437	Tistrella mobilis	0.0662	unique_gtdb_binomial	s__Tistrella mobilis	2	1
4	171695	Thermodesulfatator indicus	0.0096	unique_taxid	s__Thermodesulfatator indicus	1	1
4	1723645	Rhodococcus sp. 008	0.0192	unique_taxid	s__Rhodococcus_F qingshengii	1	0
4	1736674	Algibacter alginolytica	0.0671	unique_taxid	s__Pseudalgibacter alginicilyticus	1	0
4	1763536	Thalassotalea sp. LPB0090	0.0096	unique_taxid	s__Thalassotalea_A crassostreae	1	0
4	1763538	Paenibacillus sp. LPB0068	0.0096	unique_taxid	s__Paenibacillus_AQ crassostreae	1	0
4	1774273	Polaribacter vadi	0.0288	unique_gtdb_binomial	s__Polaribacter vadi	2	1
4	1790137	Wenyingzhuangia fucanilytica	0.0358	unique_taxid	s__Wenyingzhuangia fucanilytica	1	1
4	1821621	Marinobacterium sp. ST58-10	0.0306	unique_taxid	s__Marinobacterium_A aestuarii	1	0
4	1833	Rhodococcus erythropolis	0.0192	ambiguous_taxid		5	0
4	1850250	Rhodobacter sp. LPB0142	0.0013	unique_taxid	s__Rhodobacter xanthinilyticus	1	0
4	1850252	Tenacibaculum sp. LPB0136	0.0192	unique_taxid	s__Polaribacter todarodis	1	0
4	1855377	Candidatus Aquiluna sp. UB-MaderosW2red	0.0096	unique_taxid	s__Aquiluna sp900100865	1	0
4	1868325	Prosthecochloris sp. CIB 2401	0.0384	unique_taxid	s__Prosthecochloris vibrioformis	1	0
4	1874317	Marinobacter salinus	0.0141	unique_taxid	s__Marinobacter salinus	1	1
4	187493	Thalassolituus oleivorans	0.6598	unique_gtdb_binomial	s__Thalassolituus oleivorans	2	1
